PRE_NO,UNIT,ROUTE,REASON,Longitude,Latitude
CG1J00657,CG1欣中天然氣股份有限公司,光明路(189號),現場通報有瓦斯味道、設備損壞或用戶供氣中斷,120.6395164,24.18170277
PW4J01927,PW4台灣自來水股份有限公司第四區管理處台中給水廠,進化北路(37之1號),地下漏水、路面漏水、路面下陷、既有用戶無水處理,120.6910257,24.16276263
PWCJ00281,PWC台灣自來水股份有限公司第四區管理處大雅營運所,振興三路(3號前),地下漏水、路面漏水、路面下陷、既有用戶無水處理,120.6365648,24.20820683
GW7J00169,GW7臺中市政府水利局(水利養護工程科),五廊街(104號),孔蓋異常有聲響，恐影響用路人行車及民眾生活品質,120.6669739,24.13842428
CG1J00658,CG1欣中天然氣股份有限公司,文心南六路21巷16號一帶(文心南六路21巷18號一帶),現場通報有瓦斯味道、設備損壞或用戶供氣中斷,120.652535,24.13018567
CG1J00659,CG1欣中天然氣股份有限公司,太平路8-3號(一帶),現場通報有瓦斯味道、設備損壞或用戶供氣中斷,120.6859738,24.14748276
CG1J00660,CG1欣中天然氣股份有限公司,南京東路3段35巷56號(至國強街278巷18號一帶),現場通報有瓦斯味道、設備損壞或用戶供氣中斷,120.6980195,24.16293824
PC2J00750,PC2中華電信股份有限公司臺中營運處第二客戶網路中心,臺中市西區美村路一段118巷1號(臺中市西區美村路一段118巷1號),通訊、重要管路管理監控資料傳送中斷、用戶停電處理,120.6607392,24.15141691
CG1J00662,CG1欣中天然氣股份有限公司,中清路一段856號(中清路一段856號),現場通報有瓦斯味道、設備損壞或用戶供氣中斷,120.6717616,24.17303869
PW4J01930,PW4台灣自來水股份有限公司第四區管理處台中給水廠,大川街(與向學路口),地下漏水、路面漏水、路面下陷、既有用戶無水處理,120.6418351,24.1455505
PW4J01931,PW4台灣自來水股份有限公司第四區管理處台中給水廠,永春東路(353號),地下漏水、路面漏水、路面下陷、既有用戶無水處理,120.6472752,24.13464885
PW4J01934,PW4台灣自來水股份有限公司第四區管理處台中給水廠,大墩路(966號),孔蓋異常有聲響，恐影響用路人行車及民眾生活品質,120.6517152,24.15839579
PTBJ03403,PTB台灣電力股份有限公司台中區營業處(維護組),建國路(與居仁街口),路面異常，恐影響民眾安危,120.6811176,24.13539643
PTBJ03404,PTB台灣電力股份有限公司台中區營業處(維護組),振興路(與旱溪西路一段口),路面異常，恐影響民眾安危,120.6988548,24.13307003
PC2J00751,PC2中華電信股份有限公司臺中營運處第二客戶網路中心,華夏巷西一弄(4號),通訊、重要管路管理監控資料傳送中斷、用戶停電處理,120.6438531,24.18058437
PC2J00752,PC2中華電信股份有限公司臺中營運處第二客戶網路中心,逢明街(3號對面),孔蓋異常有聲響，恐影響用路人行車及民眾生活品質,120.6405784,24.17629601
PTBJ03407,PTB台灣電力股份有限公司台中區營業處(維護組),東光園路(299號),路面異常，恐影響民眾安危,120.6966294,24.13216773
PTBJ03408,PTB台灣電力股份有限公司台中區營業處(維護組),東光園路(299號旁),路面異常，恐影響民眾安危,120.6966483,24.13214204
PC3J00137,PC3中華電信股份有限公司臺中營運處第三客戶網路中心,昌平路三段(655號斜對面),孔蓋異常有聲響，恐影響用路人行車及民眾生活品質,120.6738189,24.2095224
PTBJ03409,PTB台灣電力股份有限公司台中區營業處(維護組),太原四街(漢口南二街口.G5647HB5089),孔蓋異常有聲響，恐影響用路人行車及民眾生活品質,120.669256,24.16560191
PC2J00753,PC2中華電信股份有限公司臺中營運處第二客戶網路中心,五光路五中巷(36號),通訊、重要管路管理監控資料傳送中斷、用戶停電處理,120.6552897,24.09712506
PTBJ03410,PTB台灣電力股份有限公司台中區營業處(維護組),市政路(660號.G5246BC1592),孔蓋異常有聲響，恐影響用路人行車及民眾生活品質,120.6315143,24.16233438
PTCJ00208,PTC台灣電力股份有限公司台中區營業處豐原分處,興社街二段(23號往北方73公尺處),孔蓋異常有聲響，恐影響用路人行車及民眾生活品質,120.8123745,24.22749981
PTBJ03411,PTB台灣電力股份有限公司台中區營業處(維護組),東興路三段(401號.G5545BC04),孔蓋異常有聲響，恐影響用路人行車及民眾生活品質,120.6551012,24.15782274
PTBJ03416,PTB台灣電力股份有限公司台中區營業處(維護組),學士路(德化街口.G5846DB47),孔蓋異常有聲響，恐影響用路人行車及民眾生活品質,120.6809123,24.16158787
PTBJ03417,PTB台灣電力股份有限公司台中區營業處(維護組),學士路(學士路248巷口.G5846DB4221),孔蓋異常有聲響，恐影響用路人行車及民眾生活品質,120.680903,24.16117268
CG5J00034,CG5欣彰天然氣股份有限公司台中港營業所,自強路(780巷9號左側至對面36號前),現場通報有瓦斯味道、設備損壞或用戶供氣中斷,120.5596809,24.20762816
CG5J00035,CG5欣彰天然氣股份有限公司台中港營業所,自強路(780巷49號前至對面82號前),現場通報有瓦斯味道、設備損壞或用戶供氣中斷,120.5586362,24.20824643
GW5J00592,GW5臺中市政府水利局(污水營運科),龍安街(81號前),路面異常，恐影響民眾安危,120.7088744,24.14005252
GW5J00593,GW5臺中市政府水利局(污水營運科),自由路一段(138號),孔蓋異常有聲響，恐影響用路人行車及民眾生活品質,120.6779547,24.13588708
GW5J00594,GW5臺中市政府水利局(污水營運科),三民路一段(三民路一段39巷口),孔蓋異常有聲響，恐影響用路人行車及民眾生活品質,120.6674486,24.1306001
GW5J00420,GW5臺中市政府水利局(污水營運科),文心南五路一段(451號前),孔蓋異常，恐影響民眾安危,120.6398733,24.13205902
GW5J00421,GW5臺中市政府水利局(污水營運科),大富街(190號),孔蓋異常，恐影響民眾安危,120.6386372,24.14937088
GW5J00422,GW5臺中市政府水利局(污水營運科),東英十七街(173號),路面異常，恐影響民眾安危,120.7106677,24.14815385
PW2J00060,PW2台灣自來水股份有限公司第四區管理處豐原給水廠,豐東路(338號旁),路面異常，恐影響民眾安危,120.7334343,24.25156981
PW4J01090,PW4台灣自來水股份有限公司第四區管理處台中給水廠,五權西四街(13巷口),地下漏水、路面漏水、路面下陷、既有用戶無水處理,120.6618007,24.13895345
PW2J00063,PW2台灣自來水股份有限公司第四區管理處豐原給水廠,西勢路(632號),地下漏水、路面漏水、路面下陷、既有用戶無水處理,120.7002463,24.2360396
PW9J00027,PW9台灣自來水股份有限公司第四區管理處大甲營運所,甲后路三段(829號),地下漏水、路面漏水、路面下陷、既有用戶無水處理,120.6564675,24.32867014
PWCJ00167,PWC台灣自來水股份有限公司第四區管理處大雅營運所,中山路(851巷37弄26號),地下漏水、路面漏水、路面下陷、既有用戶無水處理,120.6737388,24.25056792
PW4J01151,PW4台灣自來水股份有限公司第四區管理處台中給水廠,河北東街(123號),地下漏水、路面漏水、路面下陷、既有用戶無水處理,120.6851315,24.17875545
PW4J01152,PW4台灣自來水股份有限公司第四區管理處台中給水廠,西屯路三段153號(永福路口),地下漏水、路面漏水、路面下陷、既有用戶無水處理,120.6217417,24.1862436
GW7J00092,GW7臺中市政府水利局(水利養護工程科),綠川東街(84號),路面異常，恐影響民眾安危,120.6849585,24.13927963
PW7J00287,PW7台灣自來水股份有限公司第四區管理處大里服務所,上興街二段(35號),地下漏水、路面漏水、路面下陷、既有用戶無水處理,120.6983605,24.09076529
PW4J01401,PW4台灣自來水股份有限公司第四區管理處台中給水廠,河南路二段(與西屯路二段口 ),地下漏水、路面漏水、路面下陷、既有用戶無水處理,120.6455406,24.1724618
PTBJ02517,PTB台灣電力股份有限公司台中區營業處(維護組),青海路二段(371號.G5349BA6727),孔蓋異常，恐影響民眾安危,120.6398827,24.17427007
PTBJ02518,PTB台灣電力股份有限公司台中區營業處(維護組),一新一街(30巷8號.G6249EC5033),孔蓋異常，恐影響民眾安危,120.7134837,24.17546262
PTBJ02519,PTB台灣電力股份有限公司台中區營業處(維護組),青海路二段(363號.G5349BA9506),孔蓋異常，恐影響民眾安危,120.640139,24.17409152
PTBJ02554,PTB台灣電力股份有限公司台中區營業處(維護組),溪南路一段(與溪南路一段793巷口),孔蓋異常，恐影響民眾安危,120.6424797,24.07041499
PTBJ02555,PTB台灣電力股份有限公司台中區營業處(維護組),旱溪西路一段(與東英二街口),孔蓋異常，恐影響民眾安危,120.6994946,24.13518672
PTBJ02556,PTB台灣電力股份有限公司台中區營業處(維護組),旱溪西路一段(30號),孔蓋異常，恐影響民眾安危,120.6997493,24.13610193
PTBJ02557,PTB台灣電力股份有限公司台中區營業處(維護組),旱溪西路一段(300號),孔蓋異常，恐影響民眾安危,120.6999389,24.13749566
PTBJ02558,PTB台灣電力股份有限公司台中區營業處(維護組),旱溪東路一段(299號),孔蓋異常，恐影響民眾安危,120.7009118,24.13508559
PTBJ02559,PTB台灣電力股份有限公司台中區營業處(維護組),旱溪西路一段(與樂業路口往南),孔蓋異常，恐影響民眾安危,120.7000172,24.13834386
CG1J00506,CG1欣中天然氣股份有限公司,雙十路2段47-6號(一帶),現場通報有瓦斯味道、設備損壞或用戶供氣中斷,120.6889788,24.15331776
PTBJ02568,PTB台灣電力股份有限公司台中區營業處(維護組),梅豐街(47號.G6045DB6127),孔蓋異常，恐影響民眾安危,120.6968568,24.15673076
PW4J01483,PW4台灣自來水股份有限公司第四區管理處台中給水廠,立德東街(建中街口),地下漏水、路面漏水、路面下陷、既有用戶無水處理,120.6886125,24.12876583
PTBJ02610,PTB台灣電力股份有限公司台中區營業處(維護組),福科路26號旁(G5250FB5494),孔蓋異常，恐影響民眾安危,120.6358666,24.17933698
PTBJ02640,PTB台灣電力股份有限公司台中區營業處(維護組),五權西路一段(224號),孔蓋異常，恐影響民眾安危,120.6580901,24.14014569
PP2J00002,PP2台灣中油股份有限公司油品行銷事業部台中營業處(工務組),台灣大道九段與臨港路四段路口(人),現場發現或接獲通報有油料外洩情形,120.5251921,24.25427053
PTBJ02644,PTB台灣電力股份有限公司台中區營業處(維護組),新平路一段(247號),孔蓋異常，恐影響民眾安危,120.7160693,24.13394
PC2J00594,PC2中華電信股份有限公司臺中營運處第二客戶網路中心,永春路21號(永春路21號),孔蓋異常，恐影響民眾安危,120.6241635,24.1407566
PWCJ00219,PWC台灣自來水股份有限公司第四區管理處大雅營運所,永和路(130-7號),孔蓋異常，恐影響民眾安危,120.6421123,24.22055153
PTBJ02747,PTB台灣電力股份有限公司台中區營業處(維護組),正道街(308號.G6350HC9260),孔蓋異常有聲響，恐影響用路人行車及民眾生活品質,120.7246147,24.18024191
PTBJ02748,PTB台灣電力股份有限公司台中區營業處(維護組),正道街(316號.G6350HC6384),孔蓋異常有聲響，恐影響用路人行車及民眾生活品質,120.7243747,24.18034838
PTBJ02749,PTB台灣電力股份有限公司台中區營業處(維護組),松竹一路(正道街口.G6350HC3526),孔蓋異常有聲響，恐影響用路人行車及民眾生活品質,120.7240023,24.18054653
PTBJ02750,PTB台灣電力股份有限公司台中區營業處(維護組),和順路(669-685號.G6350GD0115),孔蓋異常有聲響，恐影響用路人行車及民眾生活品質,120.7226923,24.18107889
PTBJ02751,PTB台灣電力股份有限公司台中區營業處(維護組),松竹路一段(580號.G6350EE2226),孔蓋異常有聲響，恐影響用路人行車及民眾生活品質,120.7208667,24.18208947
PW4J01584,PW4台灣自來水股份有限公司第四區管理處台中給水廠,雙十路二段(223之1號),孔蓋異常有聲響，恐影響用路人行車及民眾生活品質,120.6909968,24.15846351
PTBJ02752,PTB台灣電力股份有限公司台中區營業處(維護組),環中東路二段(軍福十九路口.G6350EB4978),孔蓋異常有聲響，恐影響用路人行車及民眾生活品質,120.7213536,24.18007185
PW4J01585,PW4台灣自來水股份有限公司第四區管理處台中給水廠,東和街(75-1號),地下漏水、路面漏水、路面下陷、既有用戶無水處理,120.705064,24.13139518
PW4J01590,PW4台灣自來水股份有限公司第四區管理處台中給水廠,一心街(285號),地下漏水、路面漏水、路面下陷、既有用戶無水處理,120.7022179,24.13612464
GZ5J00001,GZ1內政部國土管理署下水道工程分署,崇德十路二段((四平路218號旁)至(四平路218號旁)),孔蓋異常有聲響，恐影響用路人行車及民眾生活品質,120.6803054,24.18892807
PW2J00151,PW2台灣自來水股份有限公司第四區管理處豐原給水廠,興華一路(193號旁),地下漏水、路面漏水、路面下陷、既有用戶無水處理,120.7031955,24.20807209
CG1J00609,CG1欣中天然氣股份有限公司,民權路(213巷10-1號),現場通報有瓦斯味道、設備損壞或用戶供氣中斷,120.6687049,24.14734158
